Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,PDB EXPDTA PH,Standard Value
CHEMBL4107103,-8.407,-0.216,-0.731,-1.803,-8.408,-2.034,-0.826,-1.8,-53.606,-11.136,0.668,-0.066,-92.192,-64.742,,3.7
CHEMBL4107116,-9.769,-0.305,-0.969,-2.187,-9.848,-3.267,-0.224,-2.625,-56.649,-11.044,0.823,-0.066,-104.961,-67.693,,2.6
CHEMBL4107129,-9.711,-0.237,-0.817,-2.06,-9.715,-3.84,-0.261,-1.59,-60.38,-8.267,0.247,-0.012,-101.916,-68.647,,23.0
CHEMBL4107134,-6.628,-0.184,-0.608,-1.446,-6.628,-1.481,-0.597,-1.396,-45.525,-9.873,0.695,-0.091,-75.98,-55.399,,1.7
CHEMBL4107137,-11.187,-0.32,-1.046,-2.456,-11.187,-4.042,-0.678,-2.885,-59.929,-8.703,0.719,0.0,-100.965,-68.632,,2.2
CHEMBL4107142,-9.561,-0.308,-0.969,-2.156,-9.561,-3.57,-0.792,-1.065,-40.364,-18.154,0.607,0.0,-84.286,-58.518,,2.5
CHEMBL4107151,-8.307,-0.208,-0.71,-1.772,-8.31,-3.394,-0.319,-0.964,-56.774,-5.812,0.173,-0.096,-84.853,-62.587,,11.0
CHEMBL4107163,-7.995,-0.25,-0.793,-1.79,-7.995,-2.76,-0.471,-1.919,-46.456,-7.65,0.711,-0.086,-78.837,-54.106,,3.4
CHEMBL4107168,-10.185,-0.283,-0.934,-2.222,-10.185,-3.733,-0.179,-2.772,-67.517,-5.959,0.768,0.0,-109.459,-73.477,,7.9
CHEMBL4107169,-10.736,-0.358,-1.112,-2.439,-10.815,-4.014,-0.47,-3.11,-54.862,-8.786,0.85,-0.009,-100.638,-63.648,,3.1
CHEMBL4107171,-10.175,-0.254,-0.87,-2.17,-10.178,-3.938,-0.32,-1.962,-47.356,-11.235,0.189,-0.094,-80.8,-58.591,,17.0
CHEMBL4107194,-8.996,-0.3,-0.932,-2.044,-9.091,-3.494,-0.131,-1.409,-52.896,-11.973,0.427,-0.044,-101.412,-64.869,,46.0
CHEMBL4107195,-10.68,-0.345,-1.082,-2.409,-10.776,-4.062,-0.304,-2.15,-45.063,-16.443,0.508,-0.048,-104.86,-61.505,,43.0
CHEMBL4107218,-11.492,-0.319,-1.054,-2.507,-11.554,-3.56,-0.28,-2.071,-60.319,-19.354,0.393,-0.116,-128.755,-79.672,,100.0
CHEMBL4107224,-10.418,-0.306,-0.993,-2.302,-10.45,-3.317,-0.447,-3.112,-57.43,-9.334,0.706,-0.008,-104.885,-66.765,,4.1
CHEMBL4107242,-8.903,-0.297,-0.922,-2.023,-8.998,-3.43,-0.101,-1.434,-46.369,-14.235,0.433,-0.012,-95.657,-60.604,,5.7
CHEMBL4107260,-8.536,-0.267,-0.847,-1.912,-9.674,-3.672,-0.317,-1.679,-51.717,-12.168,0.452,-0.047,-103.348,-63.885,,153.0
CHEMBL4107281,-10.595,-0.342,-1.074,-2.39,-10.728,-3.45,-0.36,-3.519,-56.134,-9.897,0.892,0.0,-103.708,-66.032,,3.4
CHEMBL4107284,-9.849,-0.281,-0.92,-2.162,-9.849,-3.526,-0.317,-2.875,-55.754,-6.901,0.692,0.0,-90.465,-62.655,,1.9
CHEMBL4107316,-10.557,-0.311,-1.006,-2.332,-10.557,-3.559,-0.409,-3.119,-54.974,-10.376,0.834,0.0,-99.999,-65.35,,4.8
CHEMBL4107317,-9.981,-0.263,-0.883,-2.152,-9.986,-3.911,-0.32,-1.805,-55.159,-10.553,0.391,0.0,-102.735,-65.712,,13.0
CHEMBL4107330,-9.832,-0.289,-0.937,-2.172,-9.921,-3.217,-0.068,-3.178,-59.218,-8.807,0.825,0.0,-103.084,-68.025,,19.6
CHEMBL4107335,-10.666,-0.368,-1.13,-2.442,-10.67,-4.007,-0.311,-2.635,-50.025,-11.135,0.496,-0.041,-108.38,-61.16,,1802.0
CHEMBL4107356,-9.921,-0.301,-0.964,-2.206,-10.017,-3.937,-0.319,-1.897,-51.56,-11.638,0.46,0.0,-104.42,-63.198,,30.0
CHEMBL4107379,-10.268,-0.263,-0.893,-2.202,-10.271,-3.862,0.0,-1.519,-58.57,-13.717,0.257,-0.161,-87.212,-72.287,,11.0
CHEMBL4107384,-11.283,-0.332,-1.075,-2.493,-11.438,-3.417,-0.67,-3.111,-58.045,-14.412,0.825,0.0,-115.359,-72.457,,13.0
CHEMBL4107389,-11.191,-0.28,-0.957,-2.387,-11.294,-3.244,-0.391,-2.954,-60.762,-14.548,0.588,-0.073,-116.932,-75.31,,3.3
CHEMBL4107413,-7.677,-0.233,-0.746,-1.707,-7.678,-3.633,-0.216,-0.751,-34.819,-12.548,0.545,0.0,-61.089,-47.368,,636.0
CHEMBL4107426,-10.727,-0.306,-1.003,-2.355,-10.759,-3.287,-0.509,-2.985,-58.959,-10.753,0.667,-0.084,-109.42,-69.713,,2.4
CHEMBL4107435,-9.832,-0.289,-0.937,-2.172,-9.845,-4.22,-0.32,-1.336,-49.635,-12.839,0.439,0.0,-104.491,-62.475,,620.0
CHEMBL4107445,-9.816,-0.265,-0.884,-2.129,-9.816,-3.677,0.0,-2.766,-66.765,-3.142,0.636,-0.199,-103.226,-69.907,,1.5
CHEMBL4107447,-10.955,-0.342,-1.087,-2.453,-11.034,-3.584,-0.451,-3.391,-57.818,-9.544,0.723,-0.008,-107.454,-67.363,,1.7
CHEMBL4107459,-10.839,-0.35,-1.098,-2.445,-10.934,-3.911,-0.32,-2.679,-55.25,-11.126,0.415,-0.008,-110.796,-66.376,,5.0
CHEMBL4107471,-9.48,-0.296,-0.941,-2.123,-9.575,-3.706,-0.292,-1.784,-54.187,-10.134,0.486,-0.05,-98.395,-64.321,,9.0
CHEMBL4107475,-7.71,-0.193,-0.659,-1.644,-7.711,-2.668,-0.25,-1.077,-56.776,-9.51,0.668,-0.119,-94.286,-66.286,,14.0
CHEMBL4107481,-10.231,-0.292,-0.956,-2.246,-10.234,-3.985,-0.317,-2.043,-52.063,-10.773,0.417,-0.086,-104.247,-62.836,,15.0
CHEMBL4107485,-10.415,-0.372,-1.13,-2.404,-10.51,-3.73,-0.316,-2.327,-55.281,-13.049,0.603,-0.02,-118.849,-68.33,,433.0
CHEMBL4107486,-9.245,-0.319,-0.979,-2.117,-9.249,-3.536,-0.151,-1.401,-52.728,-13.016,0.462,-0.034,-104.653,-65.744,,23.0
CHEMBL4107488,-8.6,-0.269,-0.853,-1.926,-10.03,-3.853,-0.32,-2.055,-47.251,-12.724,0.517,-0.048,-90.583,-59.975,,258.0
CHEMBL4107511,-12.621,-0.332,-1.117,-2.722,-12.622,-4.276,-0.972,-2.747,-67.657,-11.377,0.572,-0.11,-114.773,-79.034,,1.9
CHEMBL4107519,-11.112,-0.3,-1.001,-2.41,-11.372,-3.849,-0.96,-1.699,-41.857,-20.598,0.318,0.0,-99.032,-62.455,,197.0
CHEMBL4107529,-11.247,-0.312,-1.032,-2.454,-11.247,-4.3,-0.536,-2.657,-65.152,-8.245,0.768,-0.027,-113.051,-73.397,,2.6
CHEMBL4107570,-5.453,-0.136,-0.466,-1.163,-5.454,-1.83,0.0,-1.399,-49.663,-1.256,0.524,-0.077,-63.346,-50.919,,11.4
CHEMBL4107577,-8.835,-0.233,-0.782,-1.905,-8.835,-3.326,-0.441,-1.579,-50.894,-9.948,0.695,-0.147,-90.866,-60.842,,3.6
CHEMBL4107578,-9.38,-0.284,-0.912,-2.086,-9.497,-3.63,-0.16,-2.191,-56.683,-9.294,0.712,0.0,-97.215,-65.977,,4.5
CHEMBL4107588,-11.046,-0.345,-1.096,-2.473,-11.051,-3.839,-0.34,-2.538,-56.036,-12.149,0.387,-0.097,-114.143,-68.185,,74.0
CHEMBL4107607,-10.788,-0.317,-1.028,-2.383,-10.875,-3.297,-0.816,-3.15,-56.591,-11.2,0.902,-0.005,-103.577,-67.79,,11.8
CHEMBL4107634,-10.751,-0.326,-1.045,-2.391,-10.918,-4.193,-0.32,-2.115,-51.702,-12.824,0.35,-0.13,-103.603,-64.526,,201.0
CHEMBL4107665,-7.719,-0.193,-0.66,-1.646,-7.719,-3.394,-0.12,-1.332,-53.885,-5.504,0.762,-0.116,-82.283,-59.389,,2.2
CHEMBL4107673,-9.88,-0.341,-1.047,-2.262,-9.96,-3.211,-0.482,-3.415,-51.056,-8.487,0.983,-0.009,-92.274,-59.543,,6.9
CHEMBL4107677,-10.788,-0.3,-0.989,-2.354,-10.88,-3.324,-0.746,-2.175,-59.05,-15.36,0.674,-0.053,-116.458,-74.41,,4.8
CHEMBL4107689,-11.475,-0.348,-1.115,-2.552,-11.479,-4.232,-0.608,-2.341,-55.426,-13.04,0.498,-0.069,-112.82,-68.466,,54.0
CHEMBL4107696,-11.57,-0.362,-1.148,-2.591,-11.57,-3.787,-0.839,-2.98,-52.568,-14.519,0.843,0.0,-103.518,-67.087,,2.1
CHEMBL4107733,-11.329,-0.324,-1.059,-2.487,-11.329,-3.814,-0.636,-2.733,-65.328,-10.629,0.732,-0.018,-118.168,-75.957,,2.5
CHEMBL4107752,-9.506,-0.288,-0.924,-2.114,-9.506,-3.468,-0.384,-2.447,-55.429,-8.691,0.868,0.0,-97.441,-64.121,,1.6
CHEMBL4107784,-10.36,-0.288,-0.95,-2.26,-10.366,-3.927,-0.32,-1.696,-58.974,-12.354,0.404,-0.025,-117.987,-71.328,,5900.0
CHEMBL4107792,-9.892,-0.254,-0.86,-2.121,-9.892,-3.236,-0.205,-2.411,-61.938,-10.3,0.666,-0.064,-106.055,-72.239,,1.5
CHEMBL4107813,-11.226,-0.33,-1.07,-2.48,-11.226,-3.934,-0.805,-2.427,-57.948,-12.656,0.742,-0.006,-106.731,-70.604,,1.4
CHEMBL4107826,-7.633,-0.201,-0.675,-1.646,-7.633,-2.97,-0.259,-1.441,-58.493,-5.545,0.814,-0.019,-89.722,-64.039,,13.2
CHEMBL4107847,-9.804,-0.28,-0.916,-2.152,-9.806,-4.385,-0.32,-1.588,-55.596,-7.613,0.424,-0.015,-101.214,-63.209,,260.0
CHEMBL4107848,-5.911,-0.16,-0.532,-1.282,-5.912,-2.901,0.0,-1.157,-46.897,-2.245,0.858,-0.031,-60.698,-49.142,,2.3
CHEMBL4107849,-9.777,-0.257,-0.865,-2.108,-10.014,-4.213,-0.32,-1.782,-59.365,-6.958,0.366,-0.053,-88.732,-66.323,,12.0
CHEMBL4107855,-9.046,-0.232,-0.787,-1.94,-9.046,-3.596,-0.076,-2.246,-62.264,-4.467,0.655,0.0,-93.415,-66.731,,2.4
CHEMBL4107861,-10.514,-0.309,-1.002,-2.323,-10.514,-4.0,-0.066,-3.229,-59.058,-6.796,0.753,0.0,-97.461,-65.854,,6.0
CHEMBL4107885,-6.703,-0.216,-0.679,-1.512,-6.731,-2.629,0.0,-1.142,-46.643,-8.22,0.761,-0.155,-76.49,-54.863,,9.9
CHEMBL4107887,-11.195,-0.35,-1.111,-2.507,-11.195,-3.987,-0.481,-2.338,-56.659,-13.701,0.525,-0.027,-111.25,-70.36,,42.0
CHEMBL4107902,-10.761,-0.336,-1.068,-2.41,-10.843,-3.487,-0.564,-3.356,-56.04,-9.597,0.813,-0.008,-103.599,-65.637,,4.6
CHEMBL4107905,-10.504,-0.339,-1.064,-2.369,-10.583,-3.407,-0.64,-3.104,-49.805,-11.286,0.751,0.0,-99.173,-61.091,,19.4
CHEMBL4107909,-11.125,-0.384,-1.179,-2.547,-11.129,-3.867,-0.542,-2.571,-52.787,-12.972,0.462,-0.026,-108.816,-65.759,,17.0
CHEMBL4107911,-10.948,-0.304,-1.004,-2.388,-10.948,-3.852,-0.781,-2.349,-54.851,-12.624,0.672,0.0,-94.445,-67.475,,1.2
CHEMBL4107958,-10.362,-0.266,-0.901,-2.222,-10.365,-4.226,-0.32,-1.611,-54.964,-10.459,0.259,-0.15,-103.886,-65.424,,42.0
CHEMBL4107960,-7.608,-0.211,-0.698,-1.66,-7.608,-3.414,-0.041,-1.822,-47.744,-5.109,0.827,-0.004,-71.519,-52.853,,13.5
CHEMBL4107964,-9.352,-0.322,-0.991,-2.141,-9.352,-3.853,-0.11,-2.566,-51.915,-6.753,0.786,0.0,-89.129,-58.668,,7.1
CHEMBL4107994,-11.624,-0.306,-1.028,-2.506,-11.624,-3.521,-0.794,-2.996,-59.261,-12.722,0.657,-0.098,-114.786,-71.983,,1.8
CHEMBL4108001,-10.418,-0.274,-0.922,-2.246,-10.418,-4.057,-0.436,-2.239,-57.226,-9.409,0.632,-0.045,-98.572,-66.635,,6.5
CHEMBL4108005,-10.877,-0.363,-1.127,-2.471,-10.882,-4.048,-0.279,-2.523,-53.649,-11.714,0.438,-0.032,-107.199,-65.363,,140.0
CHEMBL4108028,-10.395,-0.325,-1.031,-2.328,-10.477,-3.227,-0.542,-3.333,-55.374,-9.166,0.813,-0.044,-103.445,-64.539,,3.8
CHEMBL4108032,-7.963,-0.221,-0.73,-1.737,-9.011,-3.534,-0.101,-0.815,-56.026,-15.813,0.674,-0.063,-102.672,-71.839,,8.2
CHEMBL4108062,-10.08,-0.296,-0.96,-2.227,-10.08,-3.159,-0.381,-2.443,-49.481,-15.276,0.821,-0.154,-111.426,-64.757,,6.7
CHEMBL4108089,-9.834,-0.259,-0.87,-2.12,-9.834,-3.724,-0.466,-2.579,-46.995,-8.656,0.615,-0.032,-77.196,-55.651,,12.0
CHEMBL4108104,-10.655,-0.288,-0.96,-2.311,-10.655,-3.68,-0.551,-2.944,-54.101,-8.756,0.616,-0.078,-89.928,-62.857,,4.4
CHEMBL4108111,-11.163,-0.349,-1.108,-2.5,-11.262,-3.994,-0.584,-2.348,-50.806,-14.966,0.48,-0.031,-110.916,-65.772,,81.0
CHEMBL4108168,-9.474,-0.256,-0.853,-2.055,-9.474,-3.374,-0.16,-2.854,-61.139,-4.273,0.636,-0.025,-89.655,-65.412,,8.0
CHEMBL4108170,-9.417,-0.294,-0.934,-2.109,-9.417,-4.267,-0.108,-2.077,-56.427,-4.59,0.546,0.0,-100.207,-61.017,,1000.0
CHEMBL4108172,-5.599,-0.14,-0.479,-1.194,-5.6,-1.349,-0.16,-1.309,-46.806,-7.19,0.639,-0.002,-66.033,-53.996,,2.2
CHEMBL4108187,-9.349,-0.312,-0.968,-2.124,-9.349,-3.26,-0.57,-2.522,-50.231,-9.239,0.903,-0.004,-88.037,-59.47,,3.3
CHEMBL4108188,-10.284,-0.294,-0.961,-2.258,-10.284,-3.783,-0.328,-3.045,-54.767,-7.12,0.682,-0.003,-93.326,-61.887,,8.7
CHEMBL4108191,-10.555,-0.31,-1.006,-2.332,-10.654,-3.363,-0.176,-3.215,-59.964,-9.758,0.563,0.0,-109.339,-69.722,,7.1
CHEMBL4108199,-9.819,-0.378,-1.119,-2.306,-9.876,-3.433,-0.32,-2.416,-46.398,-13.014,0.599,-0.034,-93.499,-59.412,,4759.0
CHEMBL4108230,-11.159,-0.349,-1.107,-2.499,-11.159,-4.024,-0.576,-2.334,-44.774,-15.914,0.417,-0.016,-99.817,-60.688,,40.0
CHEMBL4108237,-9.943,-0.321,-1.008,-2.243,-9.943,-3.396,-0.864,-2.244,-49.34,-12.915,0.966,0.0,-92.549,-62.255,,13.6
CHEMBL4108247,-10.87,-0.329,-1.056,-2.417,-10.875,-4.005,-0.32,-1.793,-53.123,-14.86,0.339,-0.212,-103.452,-67.983,,380.0
CHEMBL4108248,-9.936,-0.248,-0.85,-2.119,-10.732,-3.704,-0.722,-2.2,-60.11,-11.112,0.618,-0.052,-109.548,-71.223,,5.5
CHEMBL4108284,-10.07,-0.288,-0.941,-2.211,-10.075,-4.163,-0.32,-1.708,-53.222,-10.091,0.463,-0.173,-104.892,-63.314,,170.0
CHEMBL4108289,-10.499,-0.35,-1.087,-2.386,-10.51,-3.442,-0.32,-2.717,-55.922,-11.572,0.539,-0.038,-113.502,-67.494,,82.0
CHEMBL4108324,-10.476,-0.327,-1.039,-2.346,-10.556,-3.372,-0.435,-3.351,-54.55,-10.507,0.915,-0.01,-104.729,-65.057,,5.3
CHEMBL4108325,-9.634,-0.301,-0.956,-2.157,-9.634,-3.603,-0.334,-2.661,-55.8,-6.483,0.726,0.0,-90.773,-62.283,,1.6
CHEMBL4108331,-11.476,-0.31,-1.034,-2.489,-11.569,-4.289,-0.52,-1.768,-51.53,-18.313,0.445,-0.114,-121.182,-69.843,,24.0
CHEMBL4108348,-10.668,-0.356,-1.105,-2.424,-10.725,-4.068,-0.32,-2.438,-51.009,-11.944,0.474,-0.031,-108.389,-62.953,,26.0
CHEMBL4108358,-9.843,-0.328,-1.019,-2.236,-9.938,-3.805,-0.24,-2.2,-50.763,-10.327,0.434,-0.04,-102.811,-61.09,,50.0
CHEMBL4108381,-9.066,-0.283,-0.899,-2.03,-9.066,-3.868,-0.304,-1.468,-43.689,-12.118,0.576,0.0,-75.341,-55.807,,92.0
CHEMBL4108397,-8.633,-0.227,-0.764,-1.862,-8.634,-3.446,-0.144,-0.878,-42.93,-16.473,0.5,-0.048,-72.514,-59.402,,119.0
CHEMBL4108414,-9.865,-0.365,-1.096,-2.296,-9.89,-2.879,-0.32,-2.937,-47.912,-12.495,0.546,-0.031,-99.373,-60.406,,220.0
CHEMBL4108417,-8.593,-0.26,-0.835,-1.911,-9.329,-4.027,-0.331,-1.575,-48.475,-10.214,0.561,0.0,-84.896,-58.689,,327.0
CHEMBL4108427,-11.098,-0.326,-1.057,-2.452,-11.098,-4.208,-0.47,-3.164,-57.562,-7.344,0.73,-0.007,-99.708,-64.906,,7.1
CHEMBL4108464,-10.558,-0.285,-0.951,-2.29,-10.558,-3.607,-0.283,-2.899,-59.282,-9.714,0.789,-0.137,-104.354,-68.996,,2.4
CHEMBL4108474,-11.039,-0.325,-1.052,-2.439,-11.131,-3.519,-0.548,-3.199,-59.087,-10.465,0.748,-0.089,-110.079,-69.551,,1.5
CHEMBL4108483,-9.173,-0.296,-0.929,-2.069,-9.179,-3.714,-0.32,-1.719,-44.384,-12.079,0.605,0.0,-87.562,-56.464,,656.0
CHEMBL4108507,-8.947,-0.309,-0.948,-2.049,-9.026,-2.981,-0.435,-2.395,-49.405,-9.778,0.848,-0.127,-88.426,-59.182,,10.7
CHEMBL4108510,-11.114,-0.327,-1.059,-2.455,-11.114,-3.918,-0.302,-3.231,-61.994,-8.655,0.753,-0.019,-108.176,-70.65,,1.3
CHEMBL4108513,-9.367,-0.347,-1.041,-2.181,-9.37,-3.418,-0.634,-1.971,-41.522,-11.902,0.514,0.0,-78.148,-53.425,,694.0
CHEMBL4108523,-11.06,-0.284,-0.962,-2.372,-11.239,-3.333,-0.608,-2.975,-59.956,-12.592,0.659,-0.096,-110.421,-72.548,,6.8
CHEMBL4108543,-6.725,-0.177,-0.595,-1.45,-6.725,-2.158,0.0,-1.247,-48.304,-8.058,0.56,-0.256,-71.558,-56.362,,1.7
CHEMBL4108546,-8.858,-0.221,-0.757,-1.889,-9.965,-3.433,-0.32,-2.993,-55.94,-6.26,0.611,-0.095,-95.966,-62.2,,6.4
CHEMBL4108575,-10.57,-0.33,-1.049,-2.367,-10.57,-4.114,-0.497,-2.587,-54.399,-9.837,0.837,-0.013,-98.661,-64.236,,1.0
CHEMBL4108601,-10.667,-0.296,-0.978,-2.327,-10.692,-4.058,-0.317,-2.121,-56.32,-9.63,0.307,-0.242,-109.892,-65.95,,113.0
CHEMBL4108607,-11.066,-0.291,-0.979,-2.386,-11.069,-4.29,-0.317,-2.043,-60.45,-12.024,0.433,-0.027,-122.942,-72.475,,21.0
CHEMBL4108617,-9.524,-0.317,-0.986,-2.164,-9.524,-3.668,-0.191,-2.819,-54.255,-6.347,0.819,0.0,-88.474,-60.602,,2.8
CHEMBL4108625,-9.694,-0.334,-1.027,-2.22,-9.78,-3.31,-0.246,-2.89,-54.783,-7.518,0.622,-0.09,-94.995,-62.3,,10.0
CHEMBL4108627,-8.899,-0.241,-0.801,-1.93,-8.899,-3.371,-0.564,-1.511,-49.283,-10.294,0.65,-0.094,-86.994,-59.577,,2.1
CHEMBL4108657,-5.793,-0.152,-0.513,-1.249,-5.793,-2.803,0.0,-1.28,-48.011,-0.154,0.962,-0.248,-61.944,-48.166,,8.6
CHEMBL4108659,-10.887,-0.311,-1.017,-2.39,-10.954,-3.864,-0.705,-2.5,-53.315,-12.633,0.684,-0.008,-101.662,-65.948,,2.3
CHEMBL4108668,-10.02,-0.346,-1.062,-2.294,-10.022,-4.52,-0.627,-1.538,-50.817,-9.271,0.595,0.0,-90.499,-60.087,,15.0
CHEMBL4108677,-9.619,-0.31,-0.975,-2.169,-9.619,-3.659,-0.16,-2.743,-54.269,-8.158,0.88,0.0,-94.414,-62.427,,2.1
CHEMBL4108684,-9.694,-0.262,-0.873,-2.102,-9.695,-3.836,-0.343,-2.309,-55.793,-6.946,0.647,-0.023,-92.975,-62.739,,3.3
CHEMBL4108757,-9.376,-0.253,-0.844,-2.033,-9.376,-3.652,-0.304,-1.591,-49.205,-11.933,0.449,-0.027,-85.459,-61.137,,11.8
CHEMBL4108780,-11.272,-0.342,-1.096,-2.507,-11.272,-3.838,-0.568,-2.592,-51.348,-13.576,0.378,-0.048,-108.391,-64.924,,18.0
CHEMBL4108784,-10.11,-0.297,-0.963,-2.233,-10.228,-3.415,-0.162,-3.184,-58.091,-8.539,0.739,-0.021,-103.375,-66.63,,6.5
CHEMBL4108787,-11.401,-0.317,-1.046,-2.487,-11.401,-3.875,-0.707,-2.983,-54.511,-12.328,0.75,-0.011,-101.938,-66.839,,5.3
CHEMBL4108791,-10.296,-0.343,-1.066,-2.339,-10.391,-4.045,-0.262,-2.145,-55.816,-10.059,0.399,-0.038,-107.371,-65.875,,8.0
CHEMBL4108811,-8.889,-0.307,-0.942,-2.035,-8.969,-2.621,-0.322,-3.421,-50.443,-6.222,0.852,0.0,-87.232,-56.665,,6.2
CHEMBL4108814,-9.921,-0.283,-0.927,-2.178,-9.921,-3.944,0.0,-2.1,-63.341,-7.457,0.55,-0.141,-104.824,-70.798,,2.8
CHEMBL4108815,-9.913,-0.33,-1.027,-2.252,-9.938,-4.133,-0.608,-2.034,-49.812,-8.791,0.646,0.0,-90.365,-58.603,,2500.0
CHEMBL4108818,-10.305,-0.251,-0.867,-2.186,-10.458,-2.954,-0.416,-2.934,-52.81,-11.906,0.509,-0.236,-91.909,-64.715,,3.0
CHEMBL4108838,-10.237,-0.32,-1.016,-2.292,-10.332,-4.142,-0.32,-1.669,-52.134,-13.439,0.48,-0.059,-110.774,-65.573,,40.0
CHEMBL4108854,-8.422,-0.241,-0.787,-1.849,-8.43,-2.799,-0.31,-2.129,-45.861,-10.519,0.689,-0.01,-78.006,-56.38,,4.7
CHEMBL4108856,-9.449,-0.278,-0.9,-2.088,-9.652,-4.206,-0.32,-1.588,-38.44,-14.244,0.521,0.0,-77.623,-52.684,,284.0
CHEMBL4108900,-5.738,-0.143,-0.491,-1.224,-5.738,-2.684,0.0,-0.325,-48.46,-4.897,0.635,-0.207,-63.926,-53.357,,3.0
CHEMBL4108910,-9.508,-0.288,-0.924,-2.115,-9.593,-3.252,-0.369,-2.542,-58.071,-8.72,0.781,0.0,-99.26,-66.791,,3.7
CHEMBL4108950,-10.624,-0.287,-0.957,-2.304,-10.628,-3.964,-0.32,-2.113,-50.053,-13.334,0.379,-0.108,-107.867,-63.386,,6.0
CHEMBL4108971,-9.454,-0.315,-0.979,-2.148,-9.454,-3.887,-0.304,-1.733,-44.385,-12.299,0.534,0.0,-80.191,-56.684,,151.0
CHEMBL4108981,-9.846,-0.318,-0.998,-2.22,-9.857,-3.27,-0.32,-1.863,-51.994,-15.242,0.517,-0.034,-109.158,-67.236,,7.0
CHEMBL4108994,-9.845,-0.298,-0.957,-2.189,-9.87,-3.345,-0.515,-2.471,-56.772,-9.613,0.745,-0.003,-100.153,-66.385,,11.9
CHEMBL4109005,-10.932,-0.331,-1.063,-2.431,-10.932,-3.989,-0.472,-3.315,-55.729,-8.347,0.889,-0.006,-99.44,-64.076,,2.8
CHEMBL4109034,-11.354,-0.315,-1.041,-2.477,-11.354,-3.754,-0.648,-2.721,-63.841,-11.943,0.763,-0.011,-118.572,-75.784,,2.6
CHEMBL4109047,-9.537,-0.308,-0.966,-2.151,-9.537,-3.541,-0.138,-2.76,-55.189,-7.394,0.77,0.0,-93.435,-62.583,,7.6
CHEMBL4109051,-10.641,-0.322,-1.034,-2.366,-10.734,-3.674,-0.473,-1.678,-50.973,-18.082,0.543,-0.19,-123.256,-69.056,,16.0
CHEMBL4109064,-7.594,-0.205,-0.684,-1.647,-7.597,-3.019,-0.18,-0.937,-51.855,-7.685,0.382,-0.098,-85.145,-59.54,,10.0
CHEMBL4109069,-10.106,-0.253,-0.864,-2.155,-10.106,-3.323,-0.371,-2.247,-64.056,-10.25,0.626,-0.051,-109.095,-74.306,,1.6
CHEMBL4109087,-10.285,-0.343,-1.065,-2.337,-10.297,-4.088,-0.329,-1.921,-43.594,-14.725,0.436,-0.007,-100.128,-58.319,,690.0
CHEMBL4109106,-8.661,-0.271,-0.859,-1.939,-8.661,-3.918,-0.319,-1.159,-46.361,-10.156,0.576,0.0,-84.162,-56.517,,1693.0
CHEMBL4109108,-11.255,-0.322,-1.052,-2.471,-11.255,-3.604,-0.77,-2.777,-58.017,-12.763,0.711,0.0,-110.154,-70.78,,7.0
CHEMBL4109109,-9.652,-0.284,-0.92,-2.132,-9.734,-3.276,-0.018,-3.141,-57.474,-6.828,0.716,-0.117,-99.707,-64.302,,13.7
CHEMBL4109113,-11.27,-0.322,-1.053,-2.474,-11.27,-4.06,-0.62,-2.568,-64.597,-10.094,0.732,-0.011,-118.215,-74.691,,2.5
CHEMBL4109155,-10.184,-0.283,-0.934,-2.222,-10.262,-3.226,-0.144,-2.948,-63.018,-10.251,0.745,0.0,-106.55,-73.269,,7.3
CHEMBL4109159,-9.539,-0.265,-0.875,-2.081,-9.586,-3.624,-0.157,-2.324,-64.359,-6.882,0.77,0.0,-108.229,-71.242,,18.4
CHEMBL4109175,-9.323,-0.259,-0.855,-2.034,-9.323,-3.755,-0.32,-1.726,-49.345,-9.265,0.359,-0.024,-83.341,-58.611,,25.0
CHEMBL4109180,-10.251,-0.285,-0.94,-2.237,-10.254,-4.018,-0.32,-1.858,-57.425,-10.351,0.375,-0.009,-106.26,-67.776,,25.0
CHEMBL4109195,-8.325,-0.269,-0.844,-1.877,-8.325,-3.497,-0.296,-1.241,-44.304,-11.237,0.61,0.0,-73.569,-55.541,,20.0
CHEMBL4109207,-10.73,-0.29,-0.966,-2.327,-10.73,-4.159,-0.439,-2.758,-59.128,-7.533,0.712,0.0,-95.121,-66.661,,1.6
CHEMBL4109209,-10.2,-0.291,-0.953,-2.239,-10.2,-3.869,-0.096,-3.043,-61.655,-4.828,0.624,-0.009,-98.774,-66.484,,1.2
CHEMBL4109217,-9.209,-0.279,-0.895,-2.048,-9.209,-3.337,-0.165,-2.491,-54.82,-8.107,0.748,-0.007,-94.008,-62.927,,2.3
CHEMBL4109233,-11.109,-0.347,-1.102,-2.488,-11.188,-3.399,-0.606,-3.323,-56.692,-10.979,0.72,-0.098,-109.918,-67.671,,1.3
CHEMBL4109251,-8.571,-0.238,-0.786,-1.87,-8.666,-3.455,-0.178,-0.686,-56.795,-12.126,0.45,-0.139,-104.529,-68.922,,2246.0
CHEMBL4109253,-11.235,-0.321,-1.05,-2.466,-11.235,-4.014,-0.601,-2.634,-65.329,-8.919,0.651,-0.033,-115.212,-74.249,,3.5
