Title,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy
CHEMBL4109707,-8.721,-0.256,-0.831,-1.927,-10.083,-3.122,-0.467,-2.523,-51.857,-14.02,0.736,-0.012,-113.126,-65.878
CHEMBL4784665,-8.721,-0.236,-0.785,-1.891,-8.748,-3.745,-0.408,-1.31,-54.731,-6.832,0.477,0,-85.972,-61.563
CHEMBL4111872,-8.72,-0.264,-0.848,-1.939,-9.868,-3.553,-0.477,-2.539,-55.366,-8.731,0.79,-0.012,-101.576,-64.097
CHEMBL3933400,-8.72,-0.264,-0.848,-1.939,-9.85,-3.358,-0.475,-2.483,-55.31,-10.129,0.765,-0.015,-104.174,-65.438
CHEMBL3933400,-8.72,-0.264,-0.848,-1.939,-9.85,-3.358,-0.475,-2.483,-55.31,-10.129,0.765,-0.015,-104.174,-65.438
CHEMBL3983202,-8.717,-0.281,-0.883,-1.966,-9.893,-3.916,-0.32,-2.223,-40.705,-12.402,0.514,-0.053,-77.57,-53.107
CHEMBL4112120,-8.717,-0.249,-0.815,-1.914,-9.958,-3.3,-0.71,-2.099,-59.696,-10.313,0.8,-0.118,-111.264,-70.009
CHEMBL3893767,-8.717,-0.349,-1.02,-2.066,-8.717,-3.327,-0.257,-2.116,-50.441,-10.1,1.022,0,-89.037,-60.541
CHEMBL4113932,-8.715,-0.349,-1.019,-2.066,-8.715,-3.212,-0.162,-2.16,-46.959,-12.363,1.022,0,-88.758,-59.321
CHEMBL3920485,-8.715,-0.223,-0.758,-1.869,-9.699,-3.429,-0.32,-2.059,-52.79,-11.423,0.518,-0.057,-109.826,-64.213
CHEMBL3902218,-8.709,-0.281,-0.883,-1.964,-10.151,-4.264,-0.32,-2.043,-50.065,-9.532,0.448,-0.038,-103.711,-59.597
CHEMBL3979957,-8.709,-0.281,-0.883,-1.964,-10.151,-4.264,-0.32,-2.043,-50.065,-9.532,0.448,-0.038,-103.711,-59.597
CHEMBL4114443,-8.709,-0.264,-0.846,-1.937,-8.73,-3.571,-0.3,-1.512,-43.264,-10.309,0.364,0,-72.384,-53.573
CHEMBL3928721,-8.708,-0.242,-0.799,-1.9,-10.572,-4.504,-0.502,-1.641,-59.39,-9.825,0.612,-0.095,-110.152,-69.215
CHEMBL4107519,-8.706,-0.235,-0.784,-1.888,-9.32,-3.542,-0.201,-0.851,-44.447,-18.853,0.453,-0.129,-77.027,-63.299
CHEMBL3601080,-8.705,-0.264,-0.846,-1.936,-9.967,-4.196,-0.436,-1.636,-48.78,-12.126,0.558,0,-92.594,-60.906
CHEMBL4111179,-8.702,-0.256,-0.829,-1.923,-10.681,-3.909,-0.52,-1.957,-49.409,-13.895,0.359,-0.1,-105.376,-63.304
CHEMBL402361,-8.702,-0.29,-0.901,-1.977,-10.938,-3.69,-0.504,-2.197,-46.527,-16.96,0.485,-0.161,-117.321,-63.487
CHEMBL258024,-8.7,-0.378,-1.076,-2.104,-8.764,-2.839,0,-3.237,-41.951,-8.729,0.792,-0.074,-83.703,-50.679
CHEMBL3634505,-8.7,-0.3,-0.922,-1.992,-8.7,-2.923,-0.404,-2.076,-41.155,-11.223,0.546,-0.101,-62.393,-52.379
CHEMBL3634505,-8.7,-0.3,-0.922,-1.992,-8.7,-2.923,-0.404,-2.076,-41.155,-11.223,0.546,-0.101,-62.393,-52.379
CHEMBL3919293,-8.698,-0.322,-0.966,-2.025,-8.698,-3.365,-0.333,-1.947,-51.73,-8.308,0.781,0,-90.596,-60.038
CHEMBL3936809,-8.697,-0.235,-0.783,-1.886,-8.697,-3.076,-0.32,-1.861,-54.192,-8.142,0.491,0,-86.069,-62.334
CHEMBL3900682,-8.694,-0.256,-0.828,-1.921,-9.762,-3.616,-0.159,-2.478,-55.304,-7.932,0.567,-0.122,-100.587,-63.236
CHEMBL3900682,-8.694,-0.256,-0.828,-1.921,-9.762,-3.616,-0.159,-2.478,-55.304,-7.932,0.567,-0.122,-100.587,-63.236
CHEMBL3900682,-8.694,-0.256,-0.828,-1.921,-9.762,-3.616,-0.159,-2.478,-55.304,-7.932,0.567,-0.122,-100.587,-63.236
CHEMBL3931002,-8.693,-0.256,-0.828,-1.921,-9.58,-3.6,-0.2,-2.449,-59.229,-6.898,0.664,0,-96.319,-66.127
CHEMBL3978447,-8.689,-0.28,-0.881,-1.96,-9.727,-3.498,-0.164,-2.707,-54.968,-7.146,0.562,-0.1,-96.956,-62.114
CHEMBL3979957,-8.688,-0.28,-0.88,-1.959,-10.13,-4.349,-0.32,-2.548,-51.907,-5.108,0.448,0,-93.5,-57.014
CHEMBL3955009,-8.688,-0.248,-0.812,-1.907,-8.689,-3.406,-0.168,-2.018,-53.039,-7.194,0.634,0,-86.947,-60.233
CHEMBL3942826,-8.685,-0.223,-0.755,-1.862,-8.685,-4.331,-0.32,-0.272,-55.193,-9.067,0.379,-0.021,-87.563,-64.26
CHEMBL3981799,-8.684,-0.248,-0.812,-1.906,-8.725,-3,-0.315,-2.251,-46.337,-9.802,0.649,-0.02,-91.386,-56.139
CHEMBL4115029,-8.683,-0.28,-0.88,-1.958,-8.7,-3.716,-0.053,-1.379,-50.207,-10.109,0.521,-0.046,-90.598,-60.316
CHEMBL4112464,-8.683,-0.271,-0.861,-1.944,-9.875,-3.886,-0.454,-2.298,-54.869,-8.721,0.83,-0.015,-102.353,-63.59
CHEMBL3403454,-8.683,-0.263,-0.844,-1.931,-9.946,-4.118,-0.456,-1.643,-48.239,-12.519,0.561,0,-94.04,-60.758
CHEMBL3919293,-8.679,-0.321,-0.964,-2.02,-8.679,-3.402,-0.307,-1.967,-48.18,-9.168,0.781,0,-88.811,-57.348
CHEMBL3353211,-8.679,-0.263,-0.844,-1.93,-8.679,-4.027,-0.273,-1.568,-48.451,-3.137,0.375,-0.292,-74.092,-51.588
CHEMBL4114255,-8.676,-0.217,-0.742,-1.85,-9.966,-3.873,-0.328,-1.78,-57.91,-8.79,0.255,-0.026,-101.095,-66.7
CHEMBL3892251,-8.676,-0.271,-0.861,-1.943,-8.676,-3.687,-0.223,-2.006,-52.388,-4.544,0.541,0,-82.686,-56.932
CHEMBL3403448,-8.676,-0.28,-0.879,-1.957,-8.698,-3.372,-0.304,-1.65,-51.786,-10.59,0.806,0,-92.034,-62.375
CHEMBL3925654,-8.674,-0.228,-0.767,-1.87,-8.733,-4.07,-0.348,-0.67,-56.941,-8.275,0.543,-0.1,-103.998,-65.217
CHEMBL3951794,-8.674,-0.271,-0.861,-1.942,-9.724,-3.389,-0.717,-2.101,-53.334,-11.249,0.843,-0.007,-103.25,-64.584
CHEMBL3951794,-8.674,-0.271,-0.861,-1.942,-9.724,-3.389,-0.717,-2.101,-53.334,-11.249,0.843,-0.007,-103.25,-64.584
CHEMBL4111977,-8.674,-0.271,-0.861,-1.942,-8.679,-3.147,-0.225,-1.945,-45.342,-10.951,0.6,-0.052,-85.914,-56.293
CHEMBL3898083,-8.669,-0.321,-0.963,-2.018,-8.675,-4.085,-0.234,-2.023,-49.878,-2.956,0.605,0,-72.192,-52.834
CHEMBL3901315,-8.669,-0.271,-0.86,-1.941,-8.682,-3.633,-0.174,-1.18,-45.905,-12.106,0.417,0,-75.724,-58.011
CHEMBL3909500,-8.668,-0.289,-0.898,-1.969,-10.281,-3.617,-0.619,-2.327,-54.103,-10.219,0.553,-0.031,-96.097,-64.322
CHEMBL4741772,-8.667,-0.211,-0.729,-1.839,-8.748,-3.263,-0.031,-1.82,-49.937,-10.58,0.46,-0.011,-64.869,-60.517
CHEMBL4112923,-8.665,-0.289,-0.897,-1.969,-9.803,-4.162,-0.236,-1.788,-53.42,-8.279,0.337,-0.041,-99.784,-61.699
CHEMBL3974126,-8.664,-0.222,-0.753,-1.858,-9.648,-3.731,-0.32,-1.794,-51.575,-11.189,0.52,-0.066,-107.893,-62.764
CHEMBL3958640,-8.662,-0.222,-0.753,-1.857,-8.837,-4.416,0,-0.769,-57.868,-7.311,0.48,-0.143,-92.799,-65.179
CHEMBL256735,-8.662,-0.289,-0.897,-1.968,-10.088,-3.221,-0.312,-2.506,-42.903,-15.875,0.59,-0.112,-103.622,-58.779
CHEMBL3925644,-8.662,-0.255,-0.825,-1.914,-9.71,-3.151,-0.284,-2.483,-58.506,-8.456,0.567,-0.165,-104.74,-66.962
CHEMBL4112884,-8.661,-0.271,-0.859,-1.94,-9.892,-3.521,-0.541,-2.621,-53.89,-8.873,0.83,-0.013,-101.363,-62.763
CHEMBL4109106,-8.661,-0.271,-0.859,-1.939,-8.661,-3.918,-0.319,-1.159,-46.361,-10.156,0.576,0,-84.162,-56.517
CHEMBL3967770,-8.658,-0.299,-0.917,-1.982,-9.75,-3.916,-0.32,-2.017,-51.55,-9.521,0.509,0,-99.246,-61.071
CHEMBL3891636,-8.657,-0.255,-0.825,-1.913,-9.767,-3.238,-0.16,-2.089,-54.958,-13.244,0.689,-0.235,-108.618,-68.201
CHEMBL3974236,-8.656,-0.346,-1.012,-2.052,-8.796,-3.622,-0.32,-2.577,-45.178,-4.568,0.668,0,-72.517,-49.746
CHEMBL256719,-8.654,-0.412,-1.137,-2.14,-8.654,-3.77,-0.386,-2.264,-38.67,-6.827,0.823,-0.1,-68.444,-45.497
CHEMBL4113697,-8.653,-0.222,-0.752,-1.855,-10.551,-3.926,-0.322,-1.798,-55.402,-12.947,0.245,-0.037,-108.584,-68.349
CHEMBL3970139,-8.653,-0.309,-0.938,-1.997,-9.741,-3.257,-0.314,-3.003,-53.227,-7.249,0.673,-0.092,-94.841,-60.475
CHEMBL3403438,-8.653,-0.32,-0.961,-2.014,-8.739,-3.166,-0.426,-2.839,-41.322,-5.361,0.562,0,-62.327,-46.683
CHEMBL3982860,-8.652,-0.288,-0.896,-1.966,-9.968,-4.23,-0.32,-2.258,-48.127,-7.644,0.436,-0.043,-83.639,-55.772
CHEMBL4282412,-8.651,-0.346,-1.012,-2.05,-8.781,-3.09,-0.509,-2.92,-35.621,-5.799,0.48,-0.091,-62.407,-41.421
CHEMBL4282412,-8.651,-0.346,-1.012,-2.05,-8.781,-3.09,-0.509,-2.92,-35.621,-5.799,0.48,-0.091,-62.407,-41.421
CHEMBL3948919,-8.649,-0.262,-0.841,-1.924,-9.584,-3.821,-0.16,-2.042,-54.575,-9.179,0.544,0,-99.515,-63.754
CHEMBL4115670,-8.648,-0.298,-0.916,-1.98,-8.648,-2.568,-0.608,-2.393,-50.121,-9.499,0.852,0,-87.547,-59.62
CHEMBL4743091,-8.648,-0.234,-0.779,-1.875,-8.648,-3.563,-0.53,-1.508,-53.286,-5.276,0.489,-0.081,-80.906,-58.563
CHEMBL4743091,-8.648,-0.234,-0.779,-1.875,-8.648,-3.563,-0.53,-1.508,-53.286,-5.276,0.489,-0.081,-80.906,-58.563
CHEMBL4113216,-8.647,-0.234,-0.779,-1.875,-8.74,-3.921,-0.13,-1.168,-50.711,-8.717,0.357,-0.034,-60.205,-59.428
CHEMBL3902184,-8.645,-0.27,-0.858,-1.936,-10.116,-4.505,-0.32,-1.953,-46.874,-9.796,0.527,-0.052,-86.302,-56.67
CHEMBL4069224,-8.644,-0.309,-0.937,-1.995,-8.663,-4.176,-0.553,-1.309,-40.286,-8.189,0.617,0,-75.863,-48.475
CHEMBL5074470,-8.642,-0.298,-0.916,-1.979,-9.305,-3.627,-0.439,-1.838,-44.793,-11.302,0.634,-0.1,-101.812,-56.095
CHEMBL3969222,-8.641,-0.288,-0.895,-1.963,-9.441,-3.629,-0.32,-2.212,-48.944,-8.627,0.54,-0.079,-87.161,-57.57
CHEMBL3954925,-8.641,-0.27,-0.857,-1.935,-9.685,-3.604,-0.322,-2.596,-54.295,-6.505,0.527,0,-95.419,-60.8
CHEMBL3941034,-8.641,-0.32,-0.96,-2.012,-8.641,-3.705,-0.16,-1.803,-49.908,-7.198,0.602,0,-82.532,-57.106
CHEMBL4452521,-8.64,-0.27,-0.857,-1.935,-8.706,-3.197,-0.026,-2.395,-50.048,-7.333,0.53,-0.015,-85.894,-57.382
CHEMBL4452521,-8.64,-0.27,-0.857,-1.935,-8.706,-3.197,-0.026,-2.395,-50.048,-7.333,0.53,-0.015,-85.894,-57.382
CHEMBL4111625,-8.64,-0.222,-0.751,-1.853,-9.639,-3.927,0,-1.197,-56.115,-13.83,0.421,-0.056,-108.387,-69.945
CHEMBL1650551,-8.64,-0.298,-0.915,-1.978,-8.892,-3.408,-0.51,-2.149,-48.36,-4.882,0.399,-0.073,-81.85,-53.242
CHEMBL3948096,-8.639,-0.233,-0.778,-1.874,-10.023,-3.825,-0.496,-1.745,-51.741,-11.738,0.491,-0.1,-99.794,-63.48
CHEMBL2385543,-8.637,-0.211,-0.726,-1.832,-8.643,-3.785,-0.284,-1.159,-42.897,-9.456,0.247,-0.1,-55.784,-52.352
CHEMBL255253,-8.637,-0.345,-1.01,-2.047,-8.705,-2.94,-0.337,-3.025,-32.835,-7.942,0.506,-0.076,-69.588,-40.776
CHEMBL3915142,-8.637,-0.32,-0.96,-2.01,-8.637,-3.36,-0.379,-1.935,-48.673,-7.866,0.65,0,-76.507,-56.539
CHEMBL4548760,-8.635,-0.227,-0.764,-1.862,-9.239,-3.654,-0.5,-1.914,-44.161,-8.432,0.373,-0.072,-74.392,-52.594
CHEMBL4548760,-8.635,-0.227,-0.764,-1.862,-9.239,-3.654,-0.5,-1.914,-44.161,-8.432,0.373,-0.072,-74.392,-52.594
CHEMBL3976685,-8.635,-0.279,-0.875,-1.947,-9.76,-3.287,-0.383,-2.673,-55.232,-8.124,0.657,-0.094,-100.364,-63.356
CHEMBL3601071,-8.634,-0.262,-0.839,-1.92,-9.897,-4.168,-0.436,-1.635,-48.56,-11.92,0.558,0,-92.674,-60.48
CHEMBL3951738,-8.634,-0.32,-0.959,-2.01,-9.582,-2.65,-0.311,-2.492,-31.947,-19.747,0.571,-0.14,-91.182,-51.694
CHEMBL4108397,-8.633,-0.227,-0.764,-1.862,-8.634,-3.446,-0.144,-0.878,-42.93,-16.473,0.5,-0.048,-72.514,-59.402
CHEMBL3922475,-8.633,-0.262,-0.839,-1.92,-9.743,-3.214,-0.16,-2.184,-54.358,-13.055,0.727,-0.236,-105.908,-67.412
CHEMBL3922475,-8.633,-0.262,-0.839,-1.92,-9.743,-3.214,-0.16,-2.184,-54.358,-13.055,0.727,-0.236,-105.908,-67.412
CHEMBL3590490,-8.629,-0.278,-0.874,-1.946,-8.753,-2.709,-0.162,-2.401,-42.224,-11.449,0.513,-0.164,-81.507,-53.673
CHEMBL208561,-8.628,-0.345,-1.009,-2.045,-8.688,-2.962,-0.32,-2.71,-43.096,-6.792,0.491,-0.012,-72.755,-49.889
CHEMBL3907387,-8.627,-0.288,-0.894,-1.96,-9.715,-3.316,-0.355,-2.794,-55.064,-7.43,0.711,-0.094,-98.185,-62.494
CHEMBL3905839,-8.626,-0.261,-0.838,-1.918,-9.463,-3.345,-0.214,-2.579,-56.438,-8.624,0.79,0,-98.824,-65.062
CHEMBL3974245,-8.625,-0.308,-0.935,-1.991,-8.911,-3.512,-0.176,-1.661,-47.006,-12.001,0.611,-0.023,-95.63,-59.006
CHEMBL4550702,-8.625,-0.308,-0.935,-1.991,-8.625,-3.448,-0.154,-2.761,-46.979,-3.344,0.595,-0.006,-77.145,-50.324
CHEMBL4463353,-8.624,-0.287,-0.893,-1.96,-8.966,-3.91,-0.197,-2.316,-49.93,-3.454,0.472,0,-76.844,-53.385
CHEMBL4107471,-8.624,-0.27,-0.856,-1.931,-9.762,-3.833,-0.317,-1.811,-51.839,-11.01,0.488,-0.046,-96.652,-62.849
CHEMBL3353188,-8.624,-0.254,-0.822,-1.905,-8.78,-3.494,-0.32,-1.611,-53.554,-8.292,0.634,-0.068,-89.853,-61.846
CHEMBL3902184,-8.622,-0.269,-0.855,-1.931,-10.093,-4.183,-0.32,-1.993,-47.761,-11.412,0.527,-0.024,-98.633,-59.172
CHEMBL3929903,-8.621,-0.332,-0.982,-2.025,-8.621,-3.49,-0.414,-2.06,-51.171,-5.287,0.695,0,-86.672,-56.458
CHEMBL3983202,-8.62,-0.278,-0.873,-1.944,-9.796,-4.038,-0.319,-1.989,-46.979,-10.493,0.514,-0.042,-87.82,-57.472
CHEMBL2018068,-8.62,-0.287,-0.893,-1.958,-8.679,-4.221,-0.144,-0.742,-42.421,-13.979,0.646,0,-74.042,-56.4
CHEMBL3601082,-8.617,-0.308,-0.935,-1.989,-8.897,-3.531,-0.431,-1.944,-44.368,-10.027,0.73,0,-86.374,-54.396
CHEMBL4115519,-8.616,-0.246,-0.805,-1.891,-8.633,-3.325,-0.34,-0.958,-43.116,-15.584,0.484,0,-81.215,-58.7
CHEMBL3904807,-8.615,-0.239,-0.79,-1.88,-8.615,-4.073,-0.32,-1.063,-53.011,-5.131,0.389,-0.127,-79.922,-58.142
CHEMBL3953084,-8.61,-0.319,-0.957,-2.004,-8.61,-3.681,-0.394,-2.249,-41.468,-5.775,0.653,0,-59.543,-47.243
CHEMBL3925792,-8.606,-0.41,-1.131,-2.128,-8.606,-3.487,-0.286,-2.647,-42.87,-4.828,0.681,0,-71.148,-47.698
CHEMBL3971390,-8.602,-0.21,-0.723,-1.825,-8.603,-3.456,-0.153,-1.679,-46.998,-7.42,0.333,-0.186,-61.036,-54.418
CHEMBL3931740,-8.601,-0.246,-0.804,-1.888,-8.619,-3.114,-0.251,-2.181,-49.576,-8.176,0.651,-0.02,-89.978,-57.752
CHEMBL4107488,-8.6,-0.269,-0.853,-1.926,-10.03,-3.853,-0.32,-2.055,-47.251,-12.724,0.517,-0.048,-90.583,-59.975
CHEMBL3634503,-8.595,-0.296,-0.911,-1.968,-8.595,-2.723,-0.059,-2.426,-40.303,-12.479,0.587,-0.087,-84.066,-52.782
CHEMBL3634503,-8.595,-0.296,-0.911,-1.968,-8.595,-2.723,-0.059,-2.426,-40.303,-12.479,0.587,-0.087,-84.066,-52.782
CHEMBL3971772,-8.595,-0.318,-0.955,-2.001,-9.424,-3.383,-0.306,-2.339,-47.59,-9.723,0.456,-0.015,-95.993,-57.313
CHEMBL3903386,-8.594,-0.286,-0.89,-1.953,-9.735,-3.458,-0.263,-1.874,-49.801,-14.356,0.545,-0.041,-103.944,-64.157
CHEMBL4108417,-8.593,-0.26,-0.835,-1.911,-9.329,-4.027,-0.331,-1.575,-48.475,-10.214,0.561,0,-84.896,-58.689
CHEMBL4109707,-8.593,-0.253,-0.819,-1.898,-9.955,-3.272,-0.271,-2.463,-54.661,-12.741,0.736,-0.041,-114.231,-67.402
CHEMBL4109707,-8.593,-0.253,-0.819,-1.898,-9.955,-3.272,-0.271,-2.463,-54.661,-12.741,0.736,-0.041,-114.231,-67.402
CHEMBL4109707,-8.593,-0.253,-0.819,-1.898,-9.955,-3.272,-0.271,-2.463,-54.661,-12.741,0.736,-0.041,-114.231,-67.402
CHEMBL4467632,-8.593,-0.344,-1.005,-2.037,-8.593,-3,-0.605,-2.642,-41.33,-5.876,0.601,0,-66.06,-47.206
CHEMBL4114212,-8.591,-0.22,-0.747,-1.842,-9.449,-3.38,-0.578,-1.875,-50.804,-10.923,0.691,-0.129,-95.593,-61.727
CHEMBL4114212,-8.591,-0.22,-0.747,-1.842,-9.449,-3.38,-0.578,-1.875,-50.804,-10.923,0.691,-0.129,-95.593,-61.727
CHEMBL4467839,-8.59,-0.296,-0.91,-1.967,-9.064,-2.875,-0.691,-2.496,-44.111,-10.371,0.887,-0.128,-92.482,-54.482
CHEMBL3908895,-8.585,-0.286,-0.889,-1.951,-9.744,-3.755,-0.314,-2.448,-48.021,-8.4,0.436,-0.001,-87.381,-56.421
CHEMBL3622521,-8.585,-0.286,-0.889,-1.951,-9.744,-3.755,-0.314,-2.448,-48.021,-8.4,0.436,-0.001,-87.381,-56.421
CHEMBL3622521,-8.585,-0.286,-0.889,-1.951,-9.744,-3.755,-0.314,-2.448,-48.021,-8.4,0.436,-0.001,-87.381,-56.421
CHEMBL4108248,-8.585,-0.215,-0.734,-1.831,-8.764,-2.627,-0.557,-2.167,-55.834,-6.884,0.62,-0.209,-87.447,-62.719
CHEMBL4108248,-8.585,-0.215,-0.734,-1.831,-8.764,-2.627,-0.557,-2.167,-55.834,-6.884,0.62,-0.209,-87.447,-62.719
CHEMBL288441,-8.584,-0.238,-0.787,-1.873,-8.698,-4.391,-0.35,-0.339,-52.232,-9.449,0.511,-0.1,-86.985,-61.682
CHEMBL4518902,-8.584,-0.373,-1.061,-2.076,-8.584,-2.642,-0.32,-3.402,-43.171,-5.542,0.77,0,-72.728,-48.713
CHEMBL4063127,-8.584,-0.373,-1.061,-2.076,-8.584,-2.988,-0.16,-2.787,-32.698,-8.018,0.348,-0.16,-60.435,-40.716
CHEMBL4063127,-8.584,-0.373,-1.061,-2.076,-8.584,-2.988,-0.16,-2.787,-32.698,-8.018,0.348,-0.16,-60.435,-40.716
CHEMBL4096351,-8.583,-0.429,-1.165,-2.148,-8.583,-2.377,-0.32,-3.174,-31.731,-10.37,0.43,0,-69.188,-42.101
CHEMBL4096351,-8.583,-0.429,-1.165,-2.148,-8.583,-2.377,-0.32,-3.174,-31.731,-10.37,0.43,0,-69.188,-42.101
CHEMBL4114391,-8.58,-0.226,-0.759,-1.85,-10.478,-3.954,-0.32,-1.824,-57.054,-12.376,0.369,-0.039,-111.258,-69.43
CHEMBL4069401,-8.579,-0.277,-0.869,-1.935,-8.62,-4.184,-0.327,-1.098,-42.506,-10.758,0.732,-0.003,-76.411,-53.263
CHEMBL4114603,-8.579,-0.277,-0.869,-1.935,-10.031,-3.581,-0.32,-2.3,-46.123,-13.557,0.557,-0.047,-94.045,-59.68
CHEMBL5087642,-8.577,-0.306,-0.93,-1.98,-8.771,-3.462,-0.489,-1.99,-48.24,-8.075,0.793,0,-84.225,-56.315
CHEMBL3955569,-8.576,-0.26,-0.834,-1.907,-10.171,-3.183,-0.223,-2.582,-55.423,-13.363,0.691,-0.1,-114.954,-68.786
CHEMBL4064106,-8.576,-0.245,-0.801,-1.883,-8.663,-4.39,-0.533,-0.705,-50.984,-8.167,0.839,-0.1,-99.058,-59.151
CHEMBL3960442,-8.575,-0.26,-0.833,-1.907,-8.575,-4.5,0,-1.348,-51.523,-4.855,0.61,-0.032,-83.327,-56.379
CHEMBL258233,-8.575,-0.39,-1.092,-2.096,-8.581,-3.092,-0.316,-2.864,-40.465,-6,0.649,-0.034,-67.48,-46.465
CHEMBL3982323,-8.574,-0.277,-0.869,-1.934,-9.165,-3.697,-0.136,-1.487,-46.353,-13.125,0.448,-0.006,-93.321,-59.478
CHEMBL3403439,-8.572,-0.33,-0.977,-2.013,-8.594,-1.971,-0.459,-2.272,-39.587,-15.318,0.386,0,-75.194,-54.905
CHEMBL4109251,-8.571,-0.238,-0.786,-1.87,-8.666,-3.455,-0.178,-0.686,-56.795,-12.126,0.45,-0.139,-104.529,-68.922
CHEMBL4081711,-8.571,-0.33,-0.977,-2.013,-8.571,-3.47,-0.454,-2.44,-41.976,-3.659,0.441,0,-62.253,-45.635
CHEMBL4081711,-8.571,-0.33,-0.977,-2.013,-8.571,-3.47,-0.454,-2.44,-41.976,-3.659,0.441,0,-62.253,-45.635
CHEMBL4081711,-8.571,-0.33,-0.977,-2.013,-8.571,-3.47,-0.454,-2.44,-41.976,-3.659,0.441,0,-62.253,-45.635
CHEMBL4081711,-8.571,-0.33,-0.977,-2.013,-8.571,-3.47,-0.454,-2.44,-41.976,-3.659,0.441,0,-62.253,-45.635
CHEMBL3898402,-8.57,-0.357,-1.03,-2.051,-8.57,-3.342,-0.512,-2.217,-47.795,-8.107,1.107,0,-83.03,-55.902
CHEMBL4109155,-8.57,-0.238,-0.786,-1.87,-9.809,-2.769,-0.819,-2.605,-50.177,-11.875,0.742,-0.069,-99.29,-62.052
CHEMBL3651966,-8.57,-0.268,-0.85,-1.919,-8.57,-3.248,-0.366,-1.526,-41.839,-11.439,0.512,-0.134,-83.105,-53.277
CHEMBL255446,-8.569,-0.306,-0.929,-1.978,-10.787,-3.75,-0.611,-2.701,-45.775,-12.198,0.549,-0.156,-106.534,-57.973
CHEMBL254546,-8.565,-0.317,-0.952,-1.994,-8.621,-3.567,-0.409,-2.027,-45.724,-6.011,0.67,-0.1,-80.438,-51.734
CHEMBL4110754,-8.564,-0.245,-0.8,-1.88,-9.855,-3.642,-0.264,-2.294,-59.061,-8.759,0.613,-0.001,-103.975,-67.82
CHEMBL2178352,-8.562,-0.245,-0.8,-1.88,-8.963,-3.222,-0.339,-1.893,-52.379,-7.74,0.385,-0.113,-94.17,-60.119
CHEMBL4075955,-8.561,-0.268,-0.849,-1.917,-8.602,-4.217,-0.526,-0.983,-45.818,-9.089,0.79,-0.012,-82.525,-54.907
CHEMBL4075955,-8.561,-0.268,-0.849,-1.917,-8.602,-4.217,-0.526,-0.983,-45.818,-9.089,0.79,-0.012,-82.525,-54.907
CHEMBL4075955,-8.561,-0.268,-0.849,-1.917,-8.602,-4.217,-0.526,-0.983,-45.818,-9.089,0.79,-0.012,-82.525,-54.907
CHEMBL4075955,-8.561,-0.268,-0.849,-1.917,-8.602,-4.217,-0.526,-0.983,-45.818,-9.089,0.79,-0.012,-82.525,-54.907
CHEMBL4115542,-8.56,-0.214,-0.732,-1.826,-9.551,-3.7,-0.394,-2.218,-49.134,-8.554,0.549,-0.049,-86.23,-57.687
CHEMBL4789918,-8.559,-0.231,-0.771,-1.856,-8.585,-3.613,-0.375,-1.426,-53.511,-6.481,0.477,0,-84.914,-59.992
CHEMBL4060298,-8.559,-0.317,-0.951,-1.992,-8.611,-3.776,-0.78,-1.436,-34.14,-10.475,0.731,-0.072,-70.537,-44.615
CHEMBL4107049,-8.558,-0.259,-0.832,-1.903,-9.669,-2.903,-0.718,-2.363,-53.005,-13.326,0.964,0,-104.996,-66.331
CHEMBL4107049,-8.558,-0.259,-0.832,-1.903,-9.669,-2.903,-0.718,-2.363,-53.005,-13.326,0.964,0,-104.996,-66.331
CHEMBL4106733,-8.557,-0.267,-0.849,-1.916,-9.665,-3.878,-0.435,-1.885,-48.003,-9.26,0.387,-0.066,-88.952,-57.264
CHEMBL4107849,-8.556,-0.225,-0.757,-1.845,-9.915,-3.83,-0.32,-1.83,-53.715,-10.301,0.366,-0.07,-96.374,-64.016
CHEMBL3926826,-8.556,-0.372,-1.058,-2.069,-8.565,-3.537,-0.273,-2.47,-45.792,-3.857,0.584,0,-74.162,-49.649
CHEMBL3936851,-8.555,-0.231,-0.771,-1.855,-8.587,-3.808,-0.258,-1.634,-51.219,-6.072,0.585,0,-79.09,-57.291
CHEMBL4741488,-8.552,-0.238,-0.784,-1.866,-8.578,-3.388,-0.528,-1.208,-54.367,-8.275,0.506,0,-88.752,-62.642
CHEMBL4741488,-8.552,-0.238,-0.784,-1.866,-8.578,-3.388,-0.528,-1.208,-54.367,-8.275,0.506,0,-88.752,-62.642
CHEMBL3971655,-8.55,-0.267,-0.848,-1.914,-8.55,-3.394,-0.098,-2.195,-55.446,-4.258,0.548,0,-84.852,-59.704
CHEMBL4643371,-8.549,-0.276,-0.866,-1.928,-8.599,-4.556,-0.179,-1.348,-50.643,-5.244,0.803,0,-87.24,-55.886
CHEMBL4643371,-8.549,-0.276,-0.866,-1.928,-8.599,-4.556,-0.179,-1.348,-50.643,-5.244,0.803,0,-87.24,-55.886
CHEMBL4643371,-8.549,-0.276,-0.866,-1.928,-8.599,-4.556,-0.179,-1.348,-50.643,-5.244,0.803,0,-87.24,-55.886
CHEMBL4111625,-8.549,-0.219,-0.743,-1.833,-9.548,-3.984,0,-1.017,-56.157,-13.925,0.421,-0.072,-108.591,-70.081
